layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
[3],100,sparse_best,original,1.0,1.1,0.9775000083446502,0.0875,-2
[3],100,sparse_best,original,1.0,1.1,0.724200000166893,0.4193,-1
[3],100,contig_random,original,1.0,1.1,0.9900303116350463,0.08896969696969696,67
[3],100,contig_random,original,1.0,1.1,0.9775000109275181,0.0875,-2
[3],100,contig_random,original,1.0,1.1,0.9776000082492828,0.0878,-1
[3],1000,contig_best,original,1.0,1.1,0.9140909124504436,0.219,2500
[3],1000,contig_best,original,1.0,1.1,0.9775000101327896,0.0875,-2
[3],1000,contig_best,original,1.0,1.1,0.9122000026702881,0.2121,-1
[3],1000,sparse_best,original,1.0,1.1,0.9432727298953316,0.5391818181818182,2500
[3],1000,sparse_best,original,1.0,1.1,0.9775000113248825,0.0875,-2
[3],1000,sparse_best,original,1.0,1.1,0.9413000011444091,0.5238,-1
[3],1000,contig_random,original,1.0,1.1,0.8963030316612938,0.23536363636363636,2500
[3],1000,contig_random,original,1.0,1.1,0.9775000105301539,0.0875,-2
[3],1000,contig_random,original,1.0,1.1,0.8903000003099442,0.2272,-1
[3],10000,contig_best,original,1.0,1.1,0.9672727378931912,0.7382727272727273,2500
[3],10000,contig_best,original,1.0,1.1,0.9775000113248825,0.0875,-2
[3],10000,contig_best,original,1.0,1.1,0.9643000018596649,0.7281,-1
[3],10000,sparse_best,original,1.0,1.1,0.9669090969996019,0.756,2500
[3],10000,sparse_best,original,1.0,1.1,0.977500011920929,0.0875,-2
[3],10000,sparse_best,original,1.0,1.1,0.9636000049114227,0.7427,-1
[3],10000,contig_random,original,1.0,1.1,0.9665151552720503,0.7368484848484849,2500
[3],10000,contig_random,original,1.0,1.1,0.977500009338061,0.0875,-2
[3],10000,contig_random,original,1.0,1.1,0.9629333370923996,0.7289333333333333,-1
"[0, 1, 2, 3]",10,contig_best,original,1.0,1.1,0.7533636358651248,0.39636363636363636,2500
"[0, 1, 2, 3]",10,contig_best,original,1.0,1.1,0.9775000131130218,0.0875,-2
"[0, 1, 2, 3]",10,contig_best,original,1.0,1.1,0.766700000166893,0.3784,-1
"[0, 1, 2, 3]",10,sparse_best,original,1.0,1.1,0.6554545472968708,0.6097272727272727,2500
"[0, 1, 2, 3]",10,sparse_best,original,1.0,1.1,0.9775000113248825,0.0875,-2
"[0, 1, 2, 3]",10,sparse_best,original,1.0,1.1,0.6664000022411346,0.6103,-1
"[0, 1, 2, 3]",10,contig_random,original,1.0,1.1,0.9890303109631394,0.08918181818181818,34
"[0, 1, 2, 3]",10,contig_random,original,1.0,1.1,0.9775000105301539,0.0875,-2
"[0, 1, 2, 3]",10,contig_random,original,1.0,1.1,0.9763333435853322,0.08816666666666666,-1
"[0, 1, 2, 3]",100,contig_best,original,1.0,1.1,0.8870909105647694,0.9373636363636364,2500
"[0, 1, 2, 3]",100,contig_best,original,1.0,1.1,0.9775000107288361,0.0875,-2
"[0, 1, 2, 3]",100,contig_best,original,1.0,1.1,0.8988999992609024,0.9346,-1
"[0, 1, 2, 3]",100,sparse_best,original,1.0,1.1,0.8886363636363637,0.7707272727272727,2500
"[0, 1, 2, 3]",100,sparse_best,original,1.0,1.1,0.9775000089406967,0.0875,-2
"[0, 1, 2, 3]",100,sparse_best,original,1.0,1.1,0.8956000012159347,0.7601,-1
"[0, 1, 2, 3]",100,contig_random,original,1.0,1.1,0.8352121190591292,0.532969696969697,2466
"[0, 1, 2, 3]",100,contig_random,original,1.0,1.1,0.9775000091393788,0.0875,-2
"[0, 1, 2, 3]",100,contig_random,original,1.0,1.1,0.8476666643222174,0.5171666666666667,-1
"[0, 1, 2, 3]",1000,contig_best,original,1.0,1.1,0.9784545562484047,0.9991818181818182,2500
"[0, 1, 2, 3]",1000,contig_best,original,1.0,1.1,0.9775000083446502,0.0875,-2
"[0, 1, 2, 3]",1000,contig_best,original,1.0,1.1,0.9793000119924545,0.9991,-1
"[0, 1, 2, 3]",1000,sparse_best,original,1.0,1.1,0.9796363722194324,0.9978181818181818,2400
"[0, 1, 2, 3]",1000,sparse_best,original,1.0,1.1,0.9775000095367432,0.0875,-2
"[0, 1, 2, 3]",1000,sparse_best,original,1.0,1.1,0.980500010251999,0.9986,-1
"[0, 1, 2, 3]",1000,contig_random,original,1.0,1.1,0.9746060698321372,0.998030303030303,2333
"[0, 1, 2, 3]",1000,contig_random,original,1.0,1.1,0.9775000099341075,0.0875,-2
"[0, 1, 2, 3]",1000,contig_random,original,1.0,1.1,0.9767333422104517,0.9978333333333333,-1
"[0, 1, 2, 3]",10000,contig_best,original,1.0,1.1,0.9886363739317113,0.9999090909090909,1500
"[0, 1, 2, 3]",10000,contig_best,original,1.0,1.1,0.9775000089406967,0.0875,-2
"[0, 1, 2, 3]",10000,contig_best,original,1.0,1.1,0.9888000106811523,1.0,-1
"[0, 1, 2, 3]",10000,sparse_best,original,1.0,1.1,0.9869090979749506,1.0,2500
"[0, 1, 2, 3]",10000,sparse_best,original,1.0,1.1,0.9775000137090682,0.0875,-2
"[0, 1, 2, 3]",10000,sparse_best,original,1.0,1.1,0.9874000096321106,0.9999,-1
"[0, 1, 2, 3]",10000,contig_random,original,1.0,1.1,0.9879697071783471,0.9997575757575757,2400
"[0, 1, 2, 3]",10000,contig_random,original,1.0,1.1,0.9775000101327896,0.0875,-2
"[0, 1, 2, 3]",10000,contig_random,original,1.0,1.1,0.9881333424647649,0.9998666666666667,-1
