layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
[2],16,contig_best,adaptive,1.1,0.8564999997615814,0.928,-1
[2],16,contig_best,original,1.1,0.9494999945163727,0.751,4000
[2],16,contig_best,original,1.1,0.968500018119812,0.734,-2
[2],16,contig_best,original,1.1,0.948500007390976,0.7235,-1
[2],32,contig_best,adaptive,1.1,0.8745000064373016,0.9265,2000
[2],32,contig_best,adaptive,1.1,0.9650000035762787,0.731,-2
[2],32,contig_best,adaptive,1.1,0.8620000183582306,0.9385,-1
[2],32,contig_best,original,1.1,0.9560000002384186,0.734,1000
[2],32,contig_best,original,1.1,0.9715000092983246,0.742,-2
[2],32,contig_best,original,1.1,0.7764999866485596,0.711,-1
[2],64,contig_best,adaptive,1.1,0.8840000033378601,0.9135,1000
[2],64,contig_best,adaptive,1.1,0.9675000011920929,0.735,-2
[2],64,contig_best,adaptive,1.1,0.8645000159740448,0.917,-1
[2],64,contig_best,original,1.1,0.8720000088214874,0.7115,1000
[2],64,contig_best,original,1.1,0.9684999883174896,0.7515,-2
[2],64,contig_best,original,1.1,0.6110000014305115,0.717,-1
[2],128,contig_best,adaptive,1.1,0.8980000019073486,0.9065,4000
[2],128,contig_best,adaptive,1.1,0.9684999883174896,0.725,-2
[2],128,contig_best,adaptive,1.1,0.7994999885559082,0.955,-1
[2],128,contig_best,original,1.1,0.698500007390976,0.7015,1000
[2],128,contig_best,original,1.1,0.9699999988079071,0.737,-2
[2],128,contig_best,original,1.1,0.5949999988079071,0.6995,-1
[2],256,contig_best,adaptive,1.1,0.909500002861023,0.907,4000
[2],256,contig_best,adaptive,1.1,0.9680000245571136,0.736,-2
[2],256,contig_best,adaptive,1.1,0.7909999787807465,0.971,-1
[2],256,contig_best,original,1.1,0.6059999763965607,0.7445,2000
[2],256,contig_best,original,1.1,0.9695000052452087,0.739,-2
[2],256,contig_best,original,1.1,0.6149999797344208,0.735,-1
[2],512,contig_best,adaptive,1.1,0.9074999988079071,0.9105,2000
[2],512,contig_best,adaptive,1.1,0.9650000035762787,0.7385,-2
[2],512,contig_best,adaptive,1.1,0.7560000121593475,0.974,-1
[2],512,contig_best,original,1.1,0.6580000221729279,0.7815,5000
[2],512,contig_best,original,1.1,0.9620000123977661,0.7355,-2
[2],512,contig_best,original,1.1,0.6644999980926514,0.773,-1
[2],1024,contig_best,adaptive,1.1,0.9275000095367432,0.975,5000
[2],1024,contig_best,adaptive,1.1,0.9745000004768372,0.7235,-2
[2],1024,contig_best,adaptive,1.1,0.9280000030994415,0.982,-1
[2],1024,contig_best,original,1.1,0.8234999775886536,0.8035,5000
[2],1024,contig_best,original,1.1,0.9715000092983246,0.7395,-2
[2],1024,contig_best,original,1.1,0.8039999902248383,0.814,-1
[2],2048,contig_best,adaptive,1.1,0.9309999942779541,0.9785,5000
[2],2048,contig_best,adaptive,1.1,0.9705000221729279,0.7385,-2
[2],2048,contig_best,adaptive,1.1,0.9390000104904175,0.975,-1
[2],2048,contig_best,original,1.1,0.8589999973773956,0.863,5000
[2],2048,contig_best,original,1.1,0.9705000221729279,0.7395,-2
[2],2048,contig_best,original,1.1,0.8659999966621399,0.864,-1
[2],4096,contig_best,adaptive,1.1,0.9280000030994415,0.97,5000
[2],4096,contig_best,adaptive,1.1,0.9704999923706055,0.7285,-2
[2],4096,contig_best,adaptive,1.1,0.9365000128746033,0.975,-1
