layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3]",10,contig_percentile-0.7,original,1.0,1.2,0.9923999981880188,0.0893,-1
"[0, 1, 2, 3]",10,contig_percentile-0.7,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",10,contig_percentile-0.8,original,1.0,1.2,0.9980909086357463,0.089,1
"[0, 1, 2, 3]",10,contig_percentile-0.8,original,1.0,1.2,0.8906999927163124,0.1608,-3
"[0, 1, 2, 3]",10,contig_percentile-0.8,original,1.0,1.2,0.9923999982476235,0.0893,-1
"[0, 1, 2, 3]",10,contig_percentile-0.8,original,1.0,1.2,0.9923999982476235,0.0893,-2
"[0, 1, 2, 3]",10,contig_percentile-0.9,original,1.0,1.2,0.8661818120967258,0.3310909090909091,5000
"[0, 1, 2, 3]",10,contig_percentile-0.9,original,1.0,1.2,0.8639999945163727,0.3197,-3
"[0, 1, 2, 3]",10,contig_percentile-0.9,original,1.0,1.2,0.8638999941945076,0.3192,-1
"[0, 1, 2, 3]",10,contig_percentile-0.9,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",10,contig_percentile-1.0,original,1.0,1.2,0.8772727200930769,0.24163636363636365,5000
"[0, 1, 2, 3]",10,contig_percentile-1.0,original,1.0,1.2,0.8812999935746193,0.234,-3
"[0, 1, 2, 3]",10,contig_percentile-1.0,original,1.0,1.2,0.8809999933242798,0.2342,-1
"[0, 1, 2, 3]",10,contig_percentile-1.0,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.0,original,1.0,1.2,0.8982727195457979,0.25563636363636366,5000
"[0, 1, 2, 3]",50,contig_percentile-0.0,original,1.0,1.2,0.8982999926805496,0.2453,-3
"[0, 1, 2, 3]",50,contig_percentile-0.0,original,1.0,1.2,0.8986999932527542,0.245,-1
"[0, 1, 2, 3]",50,contig_percentile-0.0,original,1.0,1.2,0.9923999984264373,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.1,original,1.0,1.2,0.8828181740912524,0.40354545454545454,5000
"[0, 1, 2, 3]",50,contig_percentile-0.1,original,1.0,1.2,0.8878999929428101,0.3902,-3
"[0, 1, 2, 3]",50,contig_percentile-0.1,original,1.0,1.2,0.8876999931633472,0.39,-1
"[0, 1, 2, 3]",50,contig_percentile-0.1,original,1.0,1.2,0.9923999984264373,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.9272727196866816,0.7442727272727273,5000
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.9285999923944473,0.7365,-3
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.9284999923110008,0.7363,-1
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.9484545386921276,0.7806363636363637,5000
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.9447999936938286,0.7839,-3
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.9447999929189682,0.7845,-1
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.8798181752183221,0.35545454545454547,5000
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.8737999929189681,0.3492,-3
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.8736999939978123,0.3491,-1
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.9923999985456466,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.8909090840274637,0.2837272727272727,5000
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.8948999931812286,0.2666,-3
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.8941999931931496,0.2672,-1
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.9119090830737894,0.6695454545454546,5000
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.9170999926328659,0.6648,-3
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.9171999925374985,0.6646,-1
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.9923999981880188,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.9405454467643392,0.7081818181818181,5000
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.9307999929785729,0.7014,-3
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.9307999929785729,0.7009,-1
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.9923999981880188,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9295454470135949,0.7108181818181818,5000
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9253999926447868,0.6985,-3
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9253999928236007,0.698,-1
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9923999984264373,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.9251818100430749,0.6724545454545454,5000
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.9267999926805496,0.6637,-3
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.9266999930143356,0.6643,-1
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.9923999981880188,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.9295454474470832,0.6964545454545454,5000
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.9278999922871589,0.6872,-3
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.9282999914288521,0.6863,-1
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.992399998664856,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.9155454468727112,0.613909090909091,5000
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.913499992787838,0.6053,-3
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.9128999936580658,0.6073,-1
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.9923999982476235,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9653636306524277,0.9031818181818182,5000
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9620999944806099,0.9089,-3
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9618999935984611,0.9089,-1
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9325454470786181,0.8035454545454546,5000
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9314999920725823,0.8022,-3
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9313999936580658,0.8026,-1
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.9804545416615226,0.972909090909091,5000
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.9747999958395958,0.9718,-3
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.974999995470047,0.9713,-1
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.9923999986052513,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9759999952533028,0.9491818181818181,5000
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9749999951720237,0.9528,-3
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.974999995648861,0.9525,-1
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9890909068150954,0.9900909090909091,5000
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9852999967932701,0.9889,-3
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9851999970674514,0.9889,-1
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9923999982476235,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9718181765621359,0.9306363636363636,5000
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9655999945998192,0.9256,-3
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9654999942779541,0.9262,-1
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9769090863791379,0.9462727272727273,5000
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9737999954223633,0.9466,-3
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9735999956130982,0.9465,-1
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9923999984264373,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9694545402851972,0.8933636363636364,5000
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9660999944210052,0.8953,-3
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9661999943256379,0.8954,-1
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9849999970197678,0.975,5000
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9796999960541725,0.9715,-3
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9796999963521957,0.9714,-1
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.973090904192491,0.9217272727272727,5000
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9685999948978424,0.9181,-3
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9684999945759774,0.9183,-1
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9923999983072281,0.0893,-2
