layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.8985454468293623,0.3501818181818182,2500
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.8926999923586846,0.3503,-3
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.8924999935030937,0.3508,-1
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9081818102706563,0.3583636363636364,2500
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9015999916195869,0.3478,-3
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9013999923467636,0.3471,-1
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9923999981880188,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9051818099888889,0.44836363636363635,2500
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9063999930620193,0.4345,-3
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9053999933898449,0.4387,-1
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.8952727201310071,0.4092727272727273,2500
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.8972999928593636,0.3998,-3
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.8974999932050705,0.3985,-1
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9528181752833453,0.8623636363636363,2500
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9493999928832054,0.8601,-3
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9492999933958054,0.8601,-1
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9923999982476235,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9221818105740981,0.5779090909090909,2500
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9183999931812287,0.5739,-3
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9179999924302101,0.5751,-1
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9420909017866308,0.6739090909090909,2500
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.941199992954731,0.671,-3
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9409999922513962,0.6744,-1
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9158181737227873,0.5164545454545455,2500
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9167999925613404,0.5118,-3
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9171999924182892,0.5103,-1
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9689090859348124,0.8975454545454545,2500
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9655999944210053,0.8966,-3
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9655999944210053,0.8962,-1
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9449999928474426,0.7745454545454545,2500
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9448999938964844,0.7655,-3
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.944699993044138,0.7665,-1
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9923999981880188,0.0893,-2
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9522727206078443,0.761090909090909,2500
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9497999931573868,0.7551,-3
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9496999935507774,0.7569,-1
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9923999983668327,0.0893,-2
