layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
"(2,)",10,sparse_best,original,1.1,0.9829999804496765,0.531,-1
"(2,)",10,sparse_best,adaptive,1.1,0.9509999752044678,0.587,2000
"(2,)",10,sparse_best,adaptive,1.1,0.9729999899864197,0.508,-2
"(2,)",10,sparse_best,adaptive,1.1,0.953000009059906,0.571,-1
"(2,)",10,contig_random,original,1.1,0.9760000109672546,0.5353333333333333,1000
"(2,)",10,contig_random,original,1.1,0.9769999980926514,0.5156666666666667,-2
"(2,)",10,contig_random,original,1.1,0.9753333330154419,0.521,-1
"(2,)",10,contig_random,adaptive,1.1,0.9746666550636292,0.5073333333333333,2000
"(2,)",10,contig_random,adaptive,1.1,0.9773333271344503,0.48933333333333334,-2
"(2,)",10,contig_random,adaptive,1.1,0.9730000098546346,0.5023333333333333,-1
"(2,)",100,contig_best,original,1.1,0.9599999785423279,0.524,1000
"(2,)",100,contig_best,original,1.1,0.9769999980926514,0.537,-2
"(2,)",100,contig_best,original,1.1,0.7850000262260437,0.537,-1
"(2,)",100,contig_best,adaptive,1.1,0.9359999895095825,0.98,2000
"(2,)",100,contig_best,adaptive,1.1,0.972000002861023,0.49,-2
"(2,)",100,contig_best,adaptive,1.1,0.9620000123977661,0.968,-1
"(2,)",100,sparse_best,original,1.1,0.9850000143051147,0.555,2000
"(2,)",100,sparse_best,original,1.1,0.9660000205039978,0.519,-2
"(2,)",100,sparse_best,original,1.1,0.972000002861023,0.526,-1
"(2,)",100,sparse_best,adaptive,1.1,0.8889999985694885,0.901,2000
"(2,)",100,sparse_best,adaptive,1.1,0.968999981880188,0.504,-2
"(2,)",100,sparse_best,adaptive,1.1,0.9229999780654907,0.898,-1
"(2,)",100,contig_random,original,1.1,0.9776666561762491,0.5506666666666667,1333
"(2,)",100,contig_random,original,1.1,0.9776666760444641,0.532,-2
"(2,)",100,contig_random,original,1.1,0.9679999947547913,0.534,-1
"(2,)",100,contig_random,adaptive,1.1,0.9730000098546346,0.6746666666666666,2000
"(2,)",100,contig_random,adaptive,1.1,0.9786666631698608,0.48066666666666663,-2
"(2,)",100,contig_random,adaptive,1.1,0.972000002861023,0.7323333333333334,-1
"(2,)",1000,contig_best,original,1.1,0.7160000205039978,0.642,2000
"(2,)",1000,contig_best,original,1.1,0.9700000286102295,0.534,-2
"(2,)",1000,contig_best,original,1.1,0.7300000190734863,0.677,-1
"(2,)",1000,contig_best,adaptive,1.1,0.9369999766349792,0.996,1000
"(2,)",1000,contig_best,adaptive,1.1,0.9750000238418579,0.516,-2
"(2,)",1000,contig_best,adaptive,1.1,0.9470000267028809,0.998,-1
"(2,)",1000,sparse_best,original,1.1,0.7260000109672546,0.598,1000
"(2,)",1000,sparse_best,original,1.1,0.9789999723434448,0.525,-2
"(2,)",1000,sparse_best,original,1.1,0.7059999704360962,0.582,-1
