layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
[2],7500,contig_best,original,1.1,0.9690000116825104,0.5115,-2
[2],7500,contig_best,original,1.1,0.9224999845027924,0.9855,-1
[2],7600,contig_best,original,1.1,0.9350000023841858,0.966,4000
[2],7600,contig_best,original,1.1,0.964000016450882,0.504,-2
[2],7600,contig_best,original,1.1,0.929999977350235,0.965,-1
[2],7700,contig_best,original,1.1,0.9034999907016754,0.9795,5000
[2],7700,contig_best,original,1.1,0.9665000140666962,0.513,-2
[2],7700,contig_best,original,1.1,0.9099999964237213,0.977,-1
[2],7800,contig_best,original,1.1,0.9474999904632568,0.946,5000
[2],7800,contig_best,original,1.1,0.9745000004768372,0.519,-2
[2],7800,contig_best,original,1.1,0.9389999806880951,0.9545,-1
[2],7900,contig_best,original,1.1,0.9380000233650208,0.964,5000
[2],7900,contig_best,original,1.1,0.9724999964237213,0.5065,-2
[2],7900,contig_best,original,1.1,0.9424999952316284,0.9585,-1
[2],8000,contig_best,original,1.1,0.9345000088214874,0.955,4000
[2],8000,contig_best,original,1.1,0.9699999988079071,0.5145,-2
[2],8000,contig_best,original,1.1,0.9259999990463257,0.9745,-1
[2],8100,contig_best,original,1.1,0.9169999957084656,0.972,4000
[2],8100,contig_best,original,1.1,0.9660000205039978,0.5155,-2
[2],8100,contig_best,original,1.1,0.9155000150203705,0.975,-1
[2],8200,contig_best,original,1.1,0.9259999990463257,0.965,5000
[2],8200,contig_best,original,1.1,0.973499983549118,0.514,-2
[2],8200,contig_best,original,1.1,0.9300000071525574,0.9645,-1
[2],8300,contig_best,original,1.1,0.9249999821186066,0.978,5000
[2],8300,contig_best,original,1.1,0.9675000011920929,0.509,-2
[2],8300,contig_best,original,1.1,0.9315000176429749,0.972,-1
[2],8400,contig_best,original,1.1,0.9274999797344208,0.9755,5000
[2],8400,contig_best,original,1.1,0.9704999923706055,0.526,-2
[2],8400,contig_best,original,1.1,0.9154999852180481,0.9815,-1
[2],8500,contig_best,original,1.1,0.9230000078678131,0.9785,5000
[2],8500,contig_best,original,1.1,0.965499997138977,0.5295,-2
[2],8500,contig_best,original,1.1,0.925000011920929,0.974,-1
[2],8600,contig_best,original,1.1,0.94200000166893,0.9755,5000
[2],8600,contig_best,original,1.1,0.9699999988079071,0.5085,-2
[2],8600,contig_best,original,1.1,0.9229999780654907,0.9815,-1
[2],8700,contig_best,original,1.1,0.9270000159740448,0.9835,5000
[2],8700,contig_best,original,1.1,0.9715000092983246,0.508,-2
[2],8700,contig_best,original,1.1,0.9350000023841858,0.976,-1
[2],8800,contig_best,original,1.1,0.9249999821186066,0.992,4000
[2],8800,contig_best,original,1.1,0.9670000076293945,0.523,-2
[2],8800,contig_best,original,1.1,0.9345000088214874,0.972,-1
[2],8900,contig_best,original,1.1,0.9270000159740448,0.9725,5000
[2],8900,contig_best,original,1.1,0.965499997138977,0.5225,-2
[2],8900,contig_best,original,1.1,0.9245000183582306,0.9765,-1
[2],9000,contig_best,original,1.1,0.9260000288486481,0.971,3000
[2],9000,contig_best,original,1.1,0.9650000035762787,0.505,-2
[2],9000,contig_best,original,1.1,0.9149999916553497,0.983,-1
[2],9100,contig_best,original,1.1,0.9440000057220459,0.9715,5000
[2],9100,contig_best,original,1.1,0.9709999859333038,0.5265,-2
[2],9100,contig_best,original,1.1,0.9460000097751617,0.974,-1
[2],9200,contig_best,original,1.1,0.9384999871253967,0.975,5000
[2],9200,contig_best,original,1.1,0.9655000269412994,0.535,-2
[2],9200,contig_best,original,1.1,0.9404999911785126,0.969,-1
[2],9300,contig_best,original,1.1,0.9395000040531158,0.974,3000
[2],9300,contig_best,original,1.1,0.9695000052452087,0.5225,-2
[2],9300,contig_best,original,1.1,0.9300000071525574,0.984,-1
[2],9400,contig_best,original,1.1,0.9370000064373016,0.9635,5000
[2],9400,contig_best,original,1.1,0.9629999995231628,0.5225,-2
[2],9400,contig_best,original,1.1,0.9289999902248383,0.9645,-1
[2],9500,contig_best,original,1.1,0.94200000166893,0.9755,5000
[2],9500,contig_best,original,1.1,0.9740000069141388,0.503,-2
[2],9500,contig_best,original,1.1,0.9369999766349792,0.9655,-1
[2],9600,contig_best,original,1.1,0.9494999945163727,0.9555,5000
[2],9600,contig_best,original,1.1,0.9759999811649323,0.516,-2
[2],9600,contig_best,original,1.1,0.9434999823570251,0.952,-1
[2],9700,contig_best,original,1.1,0.9325000047683716,0.9775,5000
[2],9700,contig_best,original,1.1,0.9680000245571136,0.521,-2
[2],9700,contig_best,original,1.1,0.9255000054836273,0.976,-1
[2],9800,contig_best,original,1.1,0.9244999885559082,0.962,3000
[2],9800,contig_best,original,1.1,0.9684999883174896,0.505,-2
[2],9800,contig_best,original,1.1,0.9439999759197235,0.9305,-1
[2],9900,contig_best,original,1.1,0.9370000064373016,0.9645,4000
[2],9900,contig_best,original,1.1,0.968999981880188,0.502,-2
[2],9900,contig_best,original,1.1,0.9245000183582306,0.9735,-1
[2],10000,contig_best,original,1.1,0.9259999990463257,0.9745,4000
[2],10000,contig_best,original,1.1,0.9670000076293945,0.4925,-2
[2],10000,contig_best,original,1.1,0.9284999966621399,0.972,-1
[3],0,contig_best,original,1.1,0.9735000133514404,0.529,4000
[3],0,contig_best,original,1.1,0.9650000035762787,0.4975,-2
[3],0,contig_best,original,1.1,0.9659999907016754,0.5145,-1
[3],100,contig_best,original,1.1,0.8279999792575836,0.967,5000
[3],100,contig_best,original,1.1,0.9695000052452087,0.5105,-2
[3],100,contig_best,original,1.1,0.8379999995231628,0.968,-1
[3],200,contig_best,original,1.1,0.9225000143051147,0.9835,5000
[3],200,contig_best,original,1.1,0.9709999859333038,0.5005,-2
[3],200,contig_best,original,1.1,0.9059999883174896,0.9805,-1
[3],300,contig_best,original,1.1,0.9385000169277191,0.983,5000
[3],300,contig_best,original,1.1,0.9684999883174896,0.53,-2
[3],300,contig_best,original,1.1,0.9289999902248383,0.986,-1
[3],400,contig_best,original,1.1,0.9310000240802765,0.985,4000
[3],400,contig_best,original,1.1,0.9740000069141388,0.5055,-2
[3],400,contig_best,original,1.1,0.9504999816417694,0.967,-1
[3],500,contig_best,original,1.1,0.9409999847412109,0.977,3000
[3],500,contig_best,original,1.1,0.9675000011920929,0.504,-2
[3],500,contig_best,original,1.1,0.9320000112056732,0.9875,-1
[3],600,contig_best,original,1.1,0.9369999766349792,0.985,4000
[3],600,contig_best,original,1.1,0.965499997138977,0.5075,-2
[3],600,contig_best,original,1.1,0.9519999921321869,0.979,-1
[3],700,contig_best,original,1.1,0.9504999816417694,0.9785,5000
[3],700,contig_best,original,1.1,0.9670000076293945,0.507,-2
[3],700,contig_best,original,1.1,0.9474999904632568,0.9775,-1
[3],800,contig_best,original,1.1,0.948500007390976,0.971,5000
[3],800,contig_best,original,1.1,0.9730000197887421,0.523,-2
[3],800,contig_best,original,1.1,0.9535000026226044,0.972,-1
[3],900,contig_best,original,1.1,0.9465000033378601,0.9765,4000
[3],900,contig_best,original,1.1,0.9730000197887421,0.5045,-2
[3],900,contig_best,original,1.1,0.9444999992847443,0.978,-1
[3],1000,contig_best,original,1.1,0.9424999952316284,0.985,5000
[3],1000,contig_best,original,1.1,0.9695000052452087,0.513,-2
[3],1000,contig_best,original,1.1,0.9390000104904175,0.985,-1
[3],1100,contig_best,original,1.1,0.9350000023841858,0.9795,2000
[3],1100,contig_best,original,1.1,0.9704999923706055,0.5245,-2
[3],1100,contig_best,original,1.1,0.9545000195503235,0.966,-1
[3],1200,contig_best,original,1.1,0.9459999799728394,0.9755,5000
[3],1200,contig_best,original,1.1,0.9659999907016754,0.509,-2
[3],1200,contig_best,original,1.1,0.949999988079071,0.9775,-1
[3],1300,contig_best,original,1.1,0.9379999935626984,0.9725,4000
[3],1300,contig_best,original,1.1,0.9704999923706055,0.539,-2
[3],1300,contig_best,original,1.1,0.9315000176429749,0.9865,-1
[3],1400,contig_best,original,1.1,0.9525000154972076,0.978,5000
[3],1400,contig_best,original,1.1,0.9675000011920929,0.4985,-2
[3],1400,contig_best,original,1.1,0.9510000050067902,0.9685,-1
[3],1500,contig_best,original,1.1,0.9335000216960907,0.9885,2000
[3],1500,contig_best,original,1.1,0.9629999995231628,0.503,-2
[3],1500,contig_best,original,1.1,0.9504999816417694,0.9785,-1
[3],1600,contig_best,original,1.1,0.9375,0.9775,5000
[3],1600,contig_best,original,1.1,0.9634999930858612,0.5255,-2
[3],1600,contig_best,original,1.1,0.9440000057220459,0.9715,-1
[3],1700,contig_best,original,1.1,0.9465000033378601,0.987,4000
[3],1700,contig_best,original,1.1,0.964000016450882,0.508,-2
[3],1700,contig_best,original,1.1,0.9539999961853027,0.969,-1
[3],1800,contig_best,original,1.1,0.9424999952316284,0.9815,5000
[3],1800,contig_best,original,1.1,0.9704999923706055,0.494,-2
[3],1800,contig_best,original,1.1,0.9429999887943268,0.9805,-1
[3],1900,contig_best,original,1.1,0.9390000104904175,0.974,5000
[3],1900,contig_best,original,1.1,0.9650000035762787,0.519,-2
[3],1900,contig_best,original,1.1,0.9429999887943268,0.967,-1
[3],2000,contig_best,original,1.1,0.9469999969005585,0.9775,4000
[3],2000,contig_best,original,1.1,0.9644999802112579,0.5255,-2
[3],2000,contig_best,original,1.1,0.9399999976158142,0.989,-1
[3],2100,contig_best,original,1.1,0.9460000097751617,0.9755,5000
[3],2100,contig_best,original,1.1,0.9704999923706055,0.527,-2
[3],2100,contig_best,original,1.1,0.9440000057220459,0.971,-1
[3],2200,contig_best,original,1.1,0.9419999718666077,0.98,5000
[3],2200,contig_best,original,1.1,0.9679999947547913,0.514,-2
[3],2200,contig_best,original,1.1,0.9474999904632568,0.9775,-1
[3],2300,contig_best,original,1.1,0.945499986410141,0.974,4000
[3],2300,contig_best,original,1.1,0.965499997138977,0.525,-2
[3],2300,contig_best,original,1.1,0.9539999961853027,0.972,-1
[3],2400,contig_best,original,1.1,0.9334999918937683,0.9865,5000
[3],2400,contig_best,original,1.1,0.9705000221729279,0.51,-2
[3],2400,contig_best,original,1.1,0.9319999814033508,0.982,-1
[3],2500,contig_best,original,1.1,0.9424999952316284,0.981,4000
[3],2500,contig_best,original,1.1,0.9659999907016754,0.525,-2
[3],2500,contig_best,original,1.1,0.9444999992847443,0.981,-1
[3],2600,contig_best,original,1.1,0.9460000097751617,0.9775,5000
[3],2600,contig_best,original,1.1,0.9665000140666962,0.5145,-2
[3],2600,contig_best,original,1.1,0.9390000104904175,0.98,-1
[3],2700,contig_best,original,1.1,0.948500007390976,0.9745,4000
[3],2700,contig_best,original,1.1,0.9695000052452087,0.5255,-2
[3],2700,contig_best,original,1.1,0.9124999940395355,0.991,-1
[3],2800,contig_best,original,1.1,0.9394999742507935,0.9905,4000
[3],2800,contig_best,original,1.1,0.9624999761581421,0.5095,-2
[3],2800,contig_best,original,1.1,0.9505000114440918,0.9735,-1
[3],2900,contig_best,original,1.1,0.9495000243186951,0.976,4000
[3],2900,contig_best,original,1.1,0.9725000262260437,0.508,-2
[3],2900,contig_best,original,1.1,0.9560000002384186,0.9655,-1
[3],3000,contig_best,original,1.1,0.9444999992847443,0.982,5000
[3],3000,contig_best,original,1.1,0.9619999825954437,0.518,-2
[3],3000,contig_best,original,1.1,0.9325000047683716,0.98,-1
[3],3100,contig_best,original,1.1,0.9434999823570251,0.982,5000
[3],3100,contig_best,original,1.1,0.9709999859333038,0.5185,-2
[3],3100,contig_best,original,1.1,0.9429999887943268,0.975,-1
[3],3200,contig_best,original,1.1,0.9389999806880951,0.987,4000
[3],3200,contig_best,original,1.1,0.9704999923706055,0.5245,-2
[3],3200,contig_best,original,1.1,0.9034999907016754,0.9905,-1
[3],3300,contig_best,original,1.1,0.9440000057220459,0.9795,3000
[3],3300,contig_best,original,1.1,0.9730000197887421,0.5415,-2
[3],3300,contig_best,original,1.1,0.9509999752044678,0.962,-1
[3],3400,contig_best,original,1.1,0.948500007390976,0.971,3000
[3],3400,contig_best,original,1.1,0.9679999947547913,0.514,-2
[3],3400,contig_best,original,1.1,0.9265000224113464,0.9895,-1
[3],3500,contig_best,original,1.1,0.948500007390976,0.978,4000
[3],3500,contig_best,original,1.1,0.9639999866485596,0.5065,-2
[3],3500,contig_best,original,1.1,0.949999988079071,0.983,-1
[3],3600,contig_best,original,1.1,0.9535000026226044,0.9715,3000
[3],3600,contig_best,original,1.1,0.965499997138977,0.5145,-2
[3],3600,contig_best,original,1.1,0.9424999952316284,0.9675,-1
[3],3700,contig_best,original,1.1,0.9370000064373016,0.98,5000
[3],3700,contig_best,original,1.1,0.968500018119812,0.531,-2
[3],3700,contig_best,original,1.1,0.9269999861717224,0.986,-1
[3],3800,contig_best,original,1.1,0.9500000178813934,0.9755,4000
[3],3800,contig_best,original,1.1,0.9695000052452087,0.5185,-2
[3],3800,contig_best,original,1.1,0.9494999945163727,0.9845,-1
[3],3900,contig_best,original,1.1,0.953000009059906,0.9725,4000
[3],3900,contig_best,original,1.1,0.9675000011920929,0.527,-2
[3],3900,contig_best,original,1.1,0.9479999840259552,0.9765,-1
[3],4000,contig_best,original,1.1,0.949999988079071,0.9735,4000
[3],4000,contig_best,original,1.1,0.9680000245571136,0.5135,-2
[3],4000,contig_best,original,1.1,0.9490000009536743,0.969,-1
[3],4100,contig_best,original,1.1,0.940500020980835,0.982,4000
[3],4100,contig_best,original,1.1,0.9650000035762787,0.4885,-2
[3],4100,contig_best,original,1.1,0.9410000145435333,0.976,-1
[3],4200,contig_best,original,1.1,0.9460000097751617,0.9835,4000
[3],4200,contig_best,original,1.1,0.9710000157356262,0.5135,-2
[3],4200,contig_best,original,1.1,0.9465000033378601,0.9705,-1
[3],4300,contig_best,original,1.1,0.9430000185966492,0.98,5000
[3],4300,contig_best,original,1.1,0.9625000059604645,0.535,-2
[3],4300,contig_best,original,1.1,0.9440000057220459,0.977,-1
[3],4400,contig_best,original,1.1,0.945499986410141,0.9785,5000
[3],4400,contig_best,original,1.1,0.9695000052452087,0.546,-2
[3],4400,contig_best,original,1.1,0.9404999911785126,0.98,-1
[3],4500,contig_best,original,1.1,0.9399999976158142,0.983,4000
[3],4500,contig_best,original,1.1,0.9749999940395355,0.5195,-2
[3],4500,contig_best,original,1.1,0.9255000054836273,0.988,-1
[3],4600,contig_best,original,1.1,0.945499986410141,0.985,4000
[3],4600,contig_best,original,1.1,0.9709999859333038,0.516,-2
[3],4600,contig_best,original,1.1,0.9280000030994415,0.9845,-1
[3],4700,contig_best,original,1.1,0.9444999992847443,0.9805,5000
[3],4700,contig_best,original,1.1,0.9735000133514404,0.516,-2
[3],4700,contig_best,original,1.1,0.948500007390976,0.9695,-1
[3],4800,contig_best,original,1.1,0.9440000057220459,0.9785,5000
[3],4800,contig_best,original,1.1,0.9735000133514404,0.522,-2
[3],4800,contig_best,original,1.1,0.9395000040531158,0.977,-1
[3],4900,contig_best,original,1.1,0.9425000250339508,0.9805,5000
[3],4900,contig_best,original,1.1,0.9634999930858612,0.519,-2
[3],4900,contig_best,original,1.1,0.93299999833107,0.991,-1
[3],5000,contig_best,original,1.1,0.9465000033378601,0.9775,4000
[3],5000,contig_best,original,1.1,0.9695000052452087,0.5115,-2
[3],5000,contig_best,original,1.1,0.9384999871253967,0.975,-1
[3],5100,contig_best,original,1.1,0.9429999887943268,0.977,4000
[3],5100,contig_best,original,1.1,0.9695000052452087,0.521,-2
[3],5100,contig_best,original,1.1,0.9385000169277191,0.987,-1
[3],5200,contig_best,original,1.1,0.9435000121593475,0.9725,4000
[3],5200,contig_best,original,1.1,0.9729999899864197,0.5065,-2
[3],5200,contig_best,original,1.1,0.9440000057220459,0.9725,-1
[3],5300,contig_best,original,1.1,0.9414999783039093,0.983,5000
[3],5300,contig_best,original,1.1,0.9709999859333038,0.5195,-2
[3],5300,contig_best,original,1.1,0.934499979019165,0.983,-1
[3],5400,contig_best,original,1.1,0.9510000050067902,0.971,5000
[3],5400,contig_best,original,1.1,0.9684999883174896,0.512,-2
[3],5400,contig_best,original,1.1,0.9435000121593475,0.969,-1
[3],5500,contig_best,original,1.1,0.94200000166893,0.9815,3000
[3],5500,contig_best,original,1.1,0.9650000035762787,0.525,-2
[3],5500,contig_best,original,1.1,0.948500007390976,0.9685,-1
[3],5600,contig_best,original,1.1,0.9430000185966492,0.985,5000
[3],5600,contig_best,original,1.1,0.9645000100135803,0.5105,-2
[3],5600,contig_best,original,1.1,0.9395000040531158,0.979,-1
[3],5700,contig_best,original,1.1,0.9509999752044678,0.962,5000
[3],5700,contig_best,original,1.1,0.9704999923706055,0.503,-2
[3],5700,contig_best,original,1.1,0.9544999897480011,0.96,-1
[3],5800,contig_best,original,1.1,0.9345000088214874,0.987,4000
[3],5800,contig_best,original,1.1,0.9665000140666962,0.5255,-2
[3],5800,contig_best,original,1.1,0.9365000128746033,0.9785,-1
[3],5900,contig_best,original,1.1,0.9444999992847443,0.9805,4000
[3],5900,contig_best,original,1.1,0.9699999988079071,0.52,-2
[3],5900,contig_best,original,1.1,0.9484999775886536,0.9715,-1
[3],6000,contig_best,original,1.1,0.9479999840259552,0.9745,5000
[3],6000,contig_best,original,1.1,0.9739999771118164,0.518,-2
[3],6000,contig_best,original,1.1,0.9415000081062317,0.9775,-1
[3],6100,contig_best,original,1.1,0.9395000040531158,0.9865,5000
[3],6100,contig_best,original,1.1,0.9675000011920929,0.531,-2
[3],6100,contig_best,original,1.1,0.934499979019165,0.9835,-1
[3],6200,contig_best,original,1.1,0.9390000104904175,0.985,4000
[3],6200,contig_best,original,1.1,0.9670000076293945,0.509,-2
[3],6200,contig_best,original,1.1,0.9365000128746033,0.98,-1
[3],6300,contig_best,original,1.1,0.9390000104904175,0.976,5000
[3],6300,contig_best,original,1.1,0.9670000076293945,0.514,-2
[3],6300,contig_best,original,1.1,0.9354999959468842,0.9765,-1
[3],6400,contig_best,original,1.1,0.9440000057220459,0.9795,5000
[3],6400,contig_best,original,1.1,0.9670000076293945,0.512,-2
[3],6400,contig_best,original,1.1,0.9335000216960907,0.9815,-1
[3],6500,contig_best,original,1.1,0.9354999959468842,0.9845,3000
[3],6500,contig_best,original,1.1,0.9730000197887421,0.4995,-2
[3],6500,contig_best,original,1.1,0.945000022649765,0.9695,-1
[3],6600,contig_best,original,1.1,0.9430000185966492,0.9825,5000
[3],6600,contig_best,original,1.1,0.9690000116825104,0.5035,-2
[3],6600,contig_best,original,1.1,0.9280000030994415,0.9775,-1
[3],6700,contig_best,original,1.1,0.9385000169277191,0.9785,5000
[3],6700,contig_best,original,1.1,0.9699999988079071,0.525,-2
[3],6700,contig_best,original,1.1,0.9410000145435333,0.9805,-1
[3],6800,contig_best,original,1.1,0.9460000097751617,0.9765,3000
[3],6800,contig_best,original,1.1,0.9690000116825104,0.5275,-2
[3],6800,contig_best,original,1.1,0.9465000033378601,0.9805,-1
[3],6900,contig_best,original,1.1,0.9444999992847443,0.974,5000
[3],6900,contig_best,original,1.1,0.9644999802112579,0.509,-2
[3],6900,contig_best,original,1.1,0.9479999840259552,0.9755,-1
[3],7000,contig_best,original,1.1,0.945499986410141,0.984,4000
[3],7000,contig_best,original,1.1,0.9629999995231628,0.52,-2
[3],7000,contig_best,original,1.1,0.9379999935626984,0.9825,-1
[3],7100,contig_best,original,1.1,0.9399999976158142,0.9875,5000
[3],7100,contig_best,original,1.1,0.9710000157356262,0.511,-2
[3],7100,contig_best,original,1.1,0.9385000169277191,0.982,-1
[3],7200,contig_best,original,1.1,0.9479999840259552,0.98,3000
[3],7200,contig_best,original,1.1,0.9760000109672546,0.51,-2
[3],7200,contig_best,original,1.1,0.9439999759197235,0.9725,-1
[3],7300,contig_best,original,1.1,0.9514999985694885,0.9755,5000
[3],7300,contig_best,original,1.1,0.9740000069141388,0.514,-2
[3],7300,contig_best,original,1.1,0.9375,0.9765,-1
[3],7400,contig_best,original,1.1,0.945499986410141,0.9775,5000
[3],7400,contig_best,original,1.1,0.9639999866485596,0.515,-2
[3],7400,contig_best,original,1.1,0.9555000066757202,0.978,-1
[3],7500,contig_best,original,1.1,0.9284999966621399,0.988,5000
[3],7500,contig_best,original,1.1,0.9699999988079071,0.4925,-2
[3],7500,contig_best,original,1.1,0.9269999861717224,0.988,-1
[3],7600,contig_best,original,1.1,0.9460000097751617,0.976,4000
[3],7600,contig_best,original,1.1,0.9684999883174896,0.4955,-2
[3],7600,contig_best,original,1.1,0.9404999911785126,0.9695,-1
[3],7700,contig_best,original,1.1,0.9575000107288361,0.9805,4000
[3],7700,contig_best,original,1.1,0.9749999940395355,0.519,-2
[3],7700,contig_best,original,1.1,0.9309999942779541,0.989,-1
[3],7800,contig_best,original,1.1,0.9444999992847443,0.975,4000
[3],7800,contig_best,original,1.1,0.968999981880188,0.509,-2
[3],7800,contig_best,original,1.1,0.9375,0.984,-1
[3],7900,contig_best,original,1.1,0.945499986410141,0.974,2000
[3],7900,contig_best,original,1.1,0.9690000116825104,0.507,-2
[3],7900,contig_best,original,1.1,0.9239999949932098,0.988,-1
[3],8000,contig_best,original,1.1,0.9434999823570251,0.987,5000
[3],8000,contig_best,original,1.1,0.9715000092983246,0.534,-2
[3],8000,contig_best,original,1.1,0.9360000193119049,0.984,-1
[3],8100,contig_best,original,1.1,0.9379999935626984,0.98,5000
[3],8100,contig_best,original,1.1,0.9695000052452087,0.535,-2
[3],8100,contig_best,original,1.1,0.9320000112056732,0.984,-1
[3],8200,contig_best,original,1.1,0.9469999969005585,0.9785,4000
[3],8200,contig_best,original,1.1,0.9670000076293945,0.5105,-2
[3],8200,contig_best,original,1.1,0.9395000040531158,0.9745,-1
[3],8300,contig_best,original,1.1,0.9369999766349792,0.981,5000
[3],8300,contig_best,original,1.1,0.9664999842643738,0.529,-2
[3],8300,contig_best,original,1.1,0.9375,0.976,-1
[3],8400,contig_best,original,1.1,0.9505000114440918,0.9795,4000
[3],8400,contig_best,original,1.1,0.972000002861023,0.517,-2
[3],8400,contig_best,original,1.1,0.9189999997615814,0.9845,-1
[3],8500,contig_best,original,1.1,0.9364999830722809,0.9805,5000
[3],8500,contig_best,original,1.1,0.9664999842643738,0.5,-2
[3],8500,contig_best,original,1.1,0.9459999799728394,0.979,-1
[3],8600,contig_best,original,1.1,0.9395000040531158,0.9815,3000
[3],8600,contig_best,original,1.1,0.9730000197887421,0.507,-2
[3],8600,contig_best,original,1.1,0.9569999873638153,0.969,-1
[3],8700,contig_best,original,1.1,0.9359999895095825,0.984,4000
[3],8700,contig_best,original,1.1,0.9704999923706055,0.5145,-2
[3],8700,contig_best,original,1.1,0.9399999976158142,0.9875,-1
[3],8800,contig_best,original,1.1,0.9444999992847443,0.98,4000
[3],8800,contig_best,original,1.1,0.9704999923706055,0.5145,-2
[3],8800,contig_best,original,1.1,0.9569999873638153,0.968,-1
[3],8900,contig_best,original,1.1,0.9390000104904175,0.981,4000
[3],8900,contig_best,original,1.1,0.9605000019073486,0.5145,-2
[3],8900,contig_best,original,1.1,0.9349999725818634,0.977,-1
[3],9000,contig_best,original,1.1,0.953000009059906,0.961,5000
[3],9000,contig_best,original,1.1,0.9709999859333038,0.5225,-2
[3],9000,contig_best,original,1.1,0.9460000097751617,0.9585,-1
[3],9100,contig_best,original,1.1,0.945499986410141,0.985,5000
[3],9100,contig_best,original,1.1,0.965499997138977,0.5235,-2
[3],9100,contig_best,original,1.1,0.9404999911785126,0.981,-1
[3],9200,contig_best,original,1.1,0.9424999952316284,0.9815,5000
[3],9200,contig_best,original,1.1,0.9645000100135803,0.5225,-2
[3],9200,contig_best,original,1.1,0.945499986410141,0.9815,-1
[3],9300,contig_best,original,1.1,0.940500020980835,0.975,3000
[3],9300,contig_best,original,1.1,0.965499997138977,0.4945,-2
[3],9300,contig_best,original,1.1,0.9514999985694885,0.964,-1
[3],9400,contig_best,original,1.1,0.9460000097751617,0.974,3000
[3],9400,contig_best,original,1.1,0.964000016450882,0.521,-2
[3],9400,contig_best,original,1.1,0.9424999952316284,0.9795,-1
[3],9500,contig_best,original,1.1,0.9474999904632568,0.9775,5000
[3],9500,contig_best,original,1.1,0.9679999947547913,0.5355,-2
[3],9500,contig_best,original,1.1,0.9479999840259552,0.979,-1
[3],9600,contig_best,original,1.1,0.9379999935626984,0.9835,5000
[3],9600,contig_best,original,1.1,0.9699999988079071,0.501,-2
[3],9600,contig_best,original,1.1,0.9354999959468842,0.9825,-1
[3],9700,contig_best,original,1.1,0.9319999814033508,0.984,4000
[3],9700,contig_best,original,1.1,0.9695000052452087,0.521,-2
[3],9700,contig_best,original,1.1,0.9309999942779541,0.985,-1
[3],9800,contig_best,original,1.1,0.9444999992847443,0.974,5000
[3],9800,contig_best,original,1.1,0.9680000245571136,0.504,-2
[3],9800,contig_best,original,1.1,0.9580000042915344,0.97,-1
[3],9900,contig_best,original,1.1,0.9410000145435333,0.9845,5000
[3],9900,contig_best,original,1.1,0.9709999859333038,0.5235,-2
[3],9900,contig_best,original,1.1,0.9334999918937683,0.981,-1
[3],10000,contig_best,original,1.1,0.9464999735355377,0.9815,5000
[3],10000,contig_best,original,1.1,0.9695000052452087,0.5125,-2
[3],10000,contig_best,original,1.1,0.9394999742507935,0.975,-1
